,id,reviewContent,createDate,reviewScore
0,3368173695,행사해서 저렴하게 샀는데 깔끔하고 배송 진짜 칼이에요 주말에 시켰는데 월요일 도착 대박입니다 번창하세요,2022-02-15T11:19:53.547+0000,5
1,3370481876,배송도 빠르고 너무 좋아요 저렴하게 좋은 제품 잘 구매했습니다 많이 파세요,2022-02-18T07:29:17.550+0000,5
2,3371627985,저녁애 구매 했는데 다음날 도착할 거라고는 생각지 못했다 아마도 택배사 물류창고에서 바로 배송되는 듯하다 아무튼 빠른 배송은 고맙다 외포장은 좋은데 제품구성포장은 왜 이렇게 불편하게 만든 건지 모르겠다 스틱을 소포장한 이유를 알고 싶다 디자인요소이겠지만 동그란박스는 여러가지 면에서 보관성이 매우 떨어진다,2022-02-20T01:54:26.546+0000,4
3,3371990150,맛있어서 계속 먹게 되네요 꾸준히 먹으니 화장실 가는게 편해졌어요,2022-02-20T12:42:37.964+0000,5
4,3367209973,배송장난아니구만유하루만에왔어요 대박 다먹어서 급하게시켰는데 이렇게빨리올줄이야 다먹고또시킬께용,2022-02-14T05:25:14.794+0000,5
5,3365140020,새해에는 건강에 신경쓰려고 유산균 찾다가 유산균하면 락토핏이 먼저 떠올라서 주문했어요 공식몰이고 저렴하게 세트로 구매해서 좋아요 꾸준히 먹어볼게요,2022-02-11T07:17:59.935+0000,5
6,3374726080,믿고 주문했어요 아이들이 맛있다고 좋아해요,2022-02-24T06:25:01.112+0000,5
7,3374311702,유사균 사야지 사야지 하다가 딱 보여서 샀네요  잘 먹을게요,2022-02-23T14:11:48.488+0000,5
8,3373288671,먹기편해요 아이가 좋아해서 재구매합니다,2022-02-22T10:23:24.942+0000,4
9,3370667059,확실히 안 먹을때보다 배아픈날이 적어졌어요 이제 다시 꾸준히 먹어야겠네요,2022-02-18T11:48:15.357+0000,5
10,3356300539,전날 저녁에 주문했는데 다음날 오후에 배송되어 배송이 매우 빠르고 유통기한 넉넉하고 행사기간에 구입하여 가격도 매우 착하네요 물론 포장도 튼튼하게 왔습니다 아주 만족해요,2022-01-28T00:12:54.215+0000,5
11,3369835704,다른 가루타입에 비해 살짝단것같아요 그래도 종근당이니 믿고 꾸준히 먹어볼게요,2022-02-17T11:23:22.473+0000,5
12,3372911406,가루는 힘든데 그래도 먹기맛있어요 잘 먹고 있어요,2022-02-22T02:20:58.531+0000,5
13,3374235092,가격 저렴해서 꾸준히 챙겨 먹고 있는데 다 좋은데  포도향 나는게 싫어요,2022-02-23T12:40:15.748+0000,5
14,3361815091,가족들이 전부 락토핏유산균 먹어서 본가에 유산균 떨어졌대서 대신 보내드렸어요 배송 빠르고 포장 꼼꼼해요,2022-02-07T11:26:41.148+0000,5
15,3370437075,떨어지면 불안해서 미리 구매해요 간편히 장건강 챙길수있어 좋네요,2022-02-18T06:34:21.454+0000,5
16,3361221775,여러 회사 제품을 먹었는데 맛은 대동소이하고요 그런데 한봉지에 들어있는 유산균의 수가 차이가 많더라고요 많게는 배까지 납니다억CFU보장이 구매한 가장 큰 이유입니다,2022-02-06T22:23:01.521+0000,5
17,3366214866,저번에 한 박스 시켜서 다 먹고 재주문하려고 봤더니 가격할인이 넘 좋더라구요 매일매일 먹고있어서 이번엔 박스 시켰어요 좋은 금액에 박스 겟,2022-02-12T14:43:41.695+0000,5
18,3366214549,저번에 한 박스 시켜서 다 먹고 재주문하려고 봤더니 가격할인이 넘 좋더라구요 매일매일 먹고있어서 이번엔 박스 시켰어요 좋은 금액에 박스 겟,2022-02-12T14:43:03.660+0000,5
19,3368368691,일단 맛있어서 먹기 부담스럽지 않아요 전에 알약 형태를 먹었을 때 보다 손이 잘가요,2022-02-15T14:51:34.628+0000,5
20,3368236272,몇일전 주문해서 다런제품 다복용하고 오늘 처음복용 했기에 무어라 말할수는 없지만 변비가 좀 차도있기를 바래봅니다,2022-02-15T12:19:31.324+0000,5
21,3374507050,엄마 챙겨드렸는데 맛도 좋구 늘 드시던거라 좋으시데요,2022-02-24T01:28:24.778+0000,4
22,3354408890,락토핏 잘 받았습니다 계속 섭취하고 있는 제품입니다 좋은 제품으로 추천합니다 배송 빠릅니다,2022-01-25T08:32:36.670+0000,5
23,3370982991,부모님댁에도 보내드렸어요  어머니가 좋아하세요,2022-02-19T02:38:17.249+0000,4
24,3364313494,빠른 배송이라 좋았어요 먹기 편하고 효과도 좋아서 꾸준히 먹고 있어요,2022-02-10T08:44:15.761+0000,5
25,3374432824,좋아요 잘먹고있습니다,2022-02-23T23:30:49.684+0000,5
26,3363238833,남편용으로 사주었는데 먹고 효과가 진짜 좋은지 하루에 한번씩 배변활동이 용이해졌데요 라이브 할인 혜택하면 또 구매하고 싶어요,2022-02-09T05:08:18.998+0000,5
27,3368392730,할인해서 좋은 가격에 샀어요 아직 한포 밖에 안먹었지만 장 건강에 효과있으면 좋겠어요,2022-02-15T15:36:40.210+0000,5
28,3363337918,제 유산균 사면서 남편것도 샀는데 선물 주는 느낌이네요 개별포장도 잘 되어있고 통도 튼튼해서 너무 좋아요 온 가족 다 락토핏으로 정착하려구요,2022-02-09T07:04:17.399+0000,5
29,3373628920,평소 먹던 제품이에요 가격도 좋고 포장도 깔끔하고 감사해요,2022-02-22T23:26:47.565+0000,5
30,3374278953,선물해서잘 드시고계시답니다,2022-02-23T13:30:22.194+0000,5
31,3346745138,배송 무진장 빨라요 어제 저녁에 주문했는데 오늘 오전에 왔어요 배송 최고네요 처음 주문 해봤는데 먹고 효과 있길 바래요 유효기간은 년이네요 그 전에는 다먹지만요 저렴하게 잘 산거 같아요,2022-01-14T11:35:01.024+0000,4
32,3373634449,배송 빠르고 좋았고 항상 먹는 거라 품질은 만족합니다,2022-02-22T23:39:44.482+0000,5
33,3366527335,꾸준히 먹으려고 노력중이에요 맛이 좀 달아요 저는 향이나 맛 가미된건 별로라 참고하세요,2022-02-13T05:35:37.190+0000,5
34,3374734095,항상 먹는 랏토핏 빠른 배송 아주 만족합니다,2022-02-24T06:34:56.255+0000,5
35,3363868622,처음 먹어보는데 맛있네욤 근데 포장 과한 것 같아요 선택적으로 하면 좋을 듯 원형 종이상자 한통에 비닐 없이 개 들어가요,2022-02-09T23:36:50.939+0000,5
36,3369533911,늘 먹던거라 망설임없이 주문했어요 유산균은 락토핏 아임니꺼,2022-02-17T05:09:59.341+0000,5
37,3367949572,배송이 엄청 빨라요 주말에 주문했는데 월요일에 바로 도착했어요 만족합니다,2022-02-15T07:14:23.010+0000,5
38,3371554311,부모님 사다드렷는데아주 좋아하세요,2022-02-19T23:45:54.636+0000,5
39,3373252336,온 가족 함께 먹을수있는 유일한 보건품입니다,2022-02-22T09:42:35.745+0000,5
40,3365150084,빠르게 배송 잘받았습니다 포장도 깔끔하고 잘왔어요 늘 먹던거라서 항상 주문합니다 저렴하게 잘구매한것같아요 ,2022-02-11T07:30:10.991+0000,5
41,3358108779,뱃속이 더부룩할 때 먹어주면 금방 진정되서 좋아요,2022-02-01T10:18:42.234+0000,5
42,3358446648,이번 설선물로 준비했어요장이 안좋은 시어머니께서 유산균먹고 많이  좋아지셨다고 하셔서 꾸준히 계속 드시라고 구매했어요,2022-02-02T12:26:29.692+0000,5
43,3367193613,부모님 드릴려구 구매했네요   토욜날 주문했는데 월욜날와서 놀랐습니다  자주 주문 할께요 ,2022-02-14T05:01:26.606+0000,5
44,3371258280,피부트러블때문에  먹기시작했는데 좋은결과있기를 바래봅니다,2022-02-19T08:44:55.041+0000,5
45,3372875352,다이어트 중인데 매일 아침 공복에 먹고 도움되요,2022-02-22T01:40:41.821+0000,5
46,3368892702,배송이 빠르고 좋네요 선물 보낼꺼라 택배체로 사진찍어요,2022-02-16T08:51:45.599+0000,5
47,3373025969,물건이 좋고 가격도 합리적이에요 만족합니다,2022-02-22T05:05:03.192+0000,5
48,3370007001,발렌타인 선물로 초콜릿 대신 유산균 챙겨줬습니다 선물하기 딱 좋은 구성이라 좋았어요,2022-02-17T15:38:07.075+0000,5
49,3372364724,배송이 시간이 안걸렸어요 엄청 빠르네요,2022-02-21T04:24:28.917+0000,5
50,3368016027,어머님 사다드렸는데 좋아하시네요 다드시면 또 구매하러올게요,2022-02-15T08:30:01.173+0000,4
51,3372682454,락토핏 골드 더 이상 말이 필요없는 유산균이죠,2022-02-21T13:20:07.940+0000,5
52,3373499233,잘 받았습니다 장건강에 도움 되는 것 같아요,2022-02-22T14:03:03.110+0000,5
53,3371158894,항상 먹는 제품이에요 만족스럽습니다,2022-02-19T06:22:56.306+0000,5
54,3367743732,배송도 포장도 모두 맘에 들었어요 맛도 좋고 휴대도 간편해서 온 가족이 함께 먹을수 있을것 같아요 재주문 의사 있어요,2022-02-15T02:45:57.112+0000,5
55,3366014487,살 딸 아이가 유산균은 이것만 먹어요 이번에 업그레이드 되었다고 하니 더 좋아졌겠지요,2022-02-12T09:34:28.667+0000,5
56,3365328328,아침 공복에 항상 먹으면 신호가 잘 와요 전에 먹었다가 딴거 갈아탔다가 또 넘어왔어요 또 주문하려구여,2022-02-11T11:27:23.687+0000,5
57,3373521977,유산균 필요했는데 잘 구매한것같아요,2022-02-22T14:33:56.610+0000,5
58,3356630168,지인에게 선물할껀데 잘 포장되서 왔고 유통기한 넉넉 우리가족 매일 먹는 장건강약 맛좋아 개씩 먹고 싶은거 참고 있지요 들고가기 좋게 손잡이 있어 좋아요,2022-01-28T07:57:39.460+0000,5
59,3374320635,꾸준히 복용  먹을때랑 안먹을때랑 확실히 다른거 같아요,2022-02-23T14:24:29.923+0000,4
60,3367314001,선물용으로 구매했는데 포장도 꼼꼼하고 선물용으로 잘 산거 같아요,2022-02-14T08:13:41.001+0000,5
61,3357646263,배송완전빠르고 포장 완벽합니나 할인많이해주시고 사업 번창하세요,2022-01-30T14:10:41.590+0000,5
62,3370630156,저한테 잘 맞아요 자주 애용합니다,2022-02-18T10:55:18.496+0000,5
63,3369027879,포장 배송 빠르고 포장도 잘되어있어요 부모님 선물 로 굿이네요,2022-02-16T11:27:17.403+0000,5
64,3370916381,일 식탁위에 늘 있어요 부모님도 잘 드시고요,2022-02-19T01:23:20.187+0000,5
65,3372493366,항상 먹는 제품입니다  공식몰이라 믿음이가네요,2022-02-21T07:46:26.476+0000,5
66,3373540085,몇년쩨 꾸준히 먹고 탈없이 잘 지냅니다,2022-02-22T15:02:40.736+0000,5
67,3369573415,종근당 골드 유산균을 챙겨먹다가 이번에 로얄이 새로 나와서 구매했습니다,2022-02-17T05:57:01.787+0000,5
68,3356633048,받아서 오늘 먹었구요 먹는건 간편 맛이 좀 마니 달고 비린맛 없어요 임산부용을 사고싶었는데 행사하는 게 없어서 이걸로구매했어요요즘 종근당 프로바이오틱스 광고가 마니나와서 구매해봤어요 한달 리뷰는 이따가 다시 적을게요 마니파세요,2022-01-28T08:02:59.770+0000,4
69,3368866359,꾸준히 먹는 제품입니다 배송이 정말 빠르네요,2022-02-16T08:21:58.048+0000,5
70,3374388529,코스트코서 사다가 인터넷으로 처음 시켜보요,2022-02-23T17:36:28.326+0000,5
71,3371203630,먹기편하고 맛있어요 효과도 좋고요,2022-02-19T07:25:28.995+0000,5
72,3368071585,저번에 구매하고 또 재구매입니다 들고 다니기 편해요,2022-02-15T09:34:20.981+0000,5
73,3367123152,매번 먹던거라 떨어져서 구입했는데 좋아요 저렴하게 구입해서 좋습니다,2022-02-14T03:28:32.929+0000,5
74,3373368401,꾸준히 잘 먹고있어요 먹기에 간편해서 좋아요,2022-02-22T11:44:56.150+0000,5
75,3374067189,건강을 위해 락토핏 유산균 좋아요,2022-02-23T09:26:35.827+0000,5
76,3373531370,유산균 제품 중에 제일 좋은거 같아요,2022-02-22T14:48:07.179+0000,5
77,3362979713,할인쿠폰에 적립까지 다른곳최저가랑 비슷하게 구입했지만 공식페이지에서 구매해서 믿을수있는거같아요 포장도 꼼꼼하고 다음날 도착했어요,2022-02-08T22:57:56.318+0000,5
78,3373726416,맛도 있고 먹기 간편해서 좋아요,2022-02-23T02:12:27.307+0000,5
79,3365019572,친정엄마 사드렸어요 기존 유산균 대비 가성비가 좋은것 같아 사드렸는데 괜찮다고 하시네요,2022-02-11T05:02:44.886+0000,4
80,3373619711,가격도  착하고  아주 만족합니다,2022-02-22T23:01:26.782+0000,5
81,3366225571,항상 먹는제품이에요 좋아용 부모님들꺼까지 주문했는데 좋아하시네용,2022-02-12T15:05:12.757+0000,5
82,3358856549,주거지역 약국에 없어서 구매했어요 시골에 살다보니 집사람이 시내 가야만 구매하였는데 인터넷으로 구매하니 편하고 좋아요 소진시 재 구매하겠습니다 감사합니다,2022-02-03T09:42:12.322+0000,5
83,3366789687,먹기 좋아요 코스트코가 더 나은고 같은데  일단 꾸준히 먹어보려고요,2022-02-13T13:19:30.328+0000,5
84,3372585437,괸찬네요좋아요장이 튼튼,2022-02-21T10:38:15.264+0000,3
85,3365183549,유산균 챙겨 먹을려고 샀어요 꾸준히 먹어보고 한달 뒤에 또 리뷰 쓸게요,2022-02-11T08:11:05.370+0000,5
86,3366441394,좋아용 어른들도 챙겨먹기 위해 구매했어요 감사합니다,2022-02-13T03:10:35.947+0000,5
87,3370652114,늘 꾸준히 구매하고 먹어요 좋아요,2022-02-18T11:27:06.253+0000,5
88,3361249652,저한테는 정말 잘 맞았어요 이거 아침에 먹으면 방구 몇번 나오더니 바로 화장실 가더라구요 물론 매일 그런건 아니지만 소화에 도움이 된다는 느낌이 들어요,2022-02-07T00:04:51.315+0000,5
89,3366691260,종근당 유산균 간편하게 잘 먹고 있습니다 맛도 좋아요,2022-02-13T10:44:30.086+0000,5
90,3363621110,배송이 정말 빨랐어요 어젯밤 주문하고 오늘 낮에 받았습니다 온 가족 함께 먹기 좋아요,2022-02-09T12:12:31.010+0000,5
91,3369116374,항상 챙겨먹는 유산균이에요 배송도 빠르고 할인때 잘 샀습니다,2022-02-16T13:06:01.197+0000,5
92,3367188309,배송 무지  빠름빠름이네요꾸준히 먹고있는 유산균 골드 좋아요,2022-02-14T04:53:48.341+0000,5
93,3374734182,이모엄마 선물해드렸어요,2022-02-24T06:35:02.005+0000,5
94,3366224919,저렴하게 잘 사서 꾸준히 먹고있어요재구매의사 있습니다,2022-02-12T15:03:43.439+0000,5
95,3372563528,요새 유산균은 필수인듯 합니다,2022-02-21T09:56:43.139+0000,5
96,3372433696,설 선물로 드렸는데 좋아하셨습니다,2022-02-21T06:08:52.721+0000,5
97,3374137185,꾸준히 잘 먹고 있어요,2022-02-23T10:52:55.205+0000,5
98,3374432079,항상잘 먹고 있어요,2022-02-23T23:28:57.463+0000,4
99,3364083585,설 때 싸게 구매했어요 가루약 같은 거 싫어하는데 맛도 적당히 맛있구 좋아요,2022-02-10T04:08:21.996+0000,5
100,3374526635,유산균 이것만 먹어요,2022-02-24T01:55:35.503+0000,5
101,3372420508,꾸준히 애용하고 있는 제품입니다,2022-02-21T05:47:35.749+0000,5
102,3373182568,잘받았습니다 감사합니다,2022-02-22T08:20:58.434+0000,5
103,3372947737,배송빠르고 재품도 좋네요,2022-02-22T03:11:20.322+0000,5
104,3359636601,설명절 선물로 준비했어요 유산균 안 드시는 지인이라 아침에 챙겨드시라고 했답니다 손잡이있는 박스라서 더 좋았어요,2022-02-04T12:48:26.140+0000,4
105,3368081282,종근당건강 락토핏 생유산균 골드 선물세트 꾸준히 먹는 유산균 잘 먹겠습니다,2022-02-15T09:45:15.880+0000,5
106,3365740490,배송이 엄청 빨라서 놀랐네요 꾸준하게 먹는제품입니다,2022-02-12T03:36:50.542+0000,5
107,3367802606,항상 감사합니다 잘 전달해주셨어요,2022-02-15T04:10:07.928+0000,5
108,3372582490,꾸준히 섭취하는 유산균이에요,2022-02-21T10:32:57.349+0000,5
109,3371990368,역시 명불허전 랏토핏 최고입니다,2022-02-20T12:43:00.196+0000,5
110,3367999114,너무만족합니다 유산균먹고 장이 좋아지는 그날까지 먹을께요,2022-02-15T08:11:03.740+0000,5
111,3372750336,항상 믿고 먹는 제품이에요,2022-02-21T15:55:20.746+0000,5
112,3368101944,다른 유산균도 먹어 봤지만 나의 몸에는 이것이 젤 잘 맞는 듯,2022-02-15T10:07:48.748+0000,5
113,3349041158,가족들이 쭉 먹고 있어요 다 잘먹어요 유통기한 넉넉합니다 개씩 봉 들어있어요 아이들도 잘 먹는 유산균입니다,2022-01-18T02:29:31.882+0000,5
114,3367632599,잘받았습니다 락토핏 꾸준히 먹고 있어용,2022-02-15T00:33:54.808+0000,5
115,3372609178,가성비좋은 유산균 좋아요,2022-02-21T11:19:33.874+0000,5
116,3365296436,배송이 완전 빠르네요 어제 저녁에 주문했는데 오늘 오전에 왔어요,2022-02-11T10:42:41.672+0000,5
117,3365753224,항상 챙겨먹는 종근당 유산균이에요 포도맛이라 맛도있고,2022-02-12T03:51:38.111+0000,5
118,3372856159,선물했는데 좋아하세요,2022-02-22T01:17:24.525+0000,5
119,3373156113,배송도 빠르고 좋아요,2022-02-22T07:50:46.543+0000,5
120,3366935130,자주 구매해서 먹는 락토핏 유산균 세트입니다 잘 먹고 장건강 지키겠습니다,2022-02-13T23:55:11.093+0000,5
121,3372055958,잘먹고잇습니가 감사합니다,2022-02-20T14:39:45.895+0000,5
122,3365563185,효과보는중이라서다시재구매합니다,2022-02-12T00:06:07.012+0000,5
123,3359217057,주문결제하고 하루만에 배송됐어요 늘 먹던제품이라 고민없이 재주문했어요 박스포장이라 선물하기도 좋을것같아요,2022-02-04T04:35:55.063+0000,5
124,3363964520,떨어지지 않도록 구매하고 있어요 유통기간 넉넉하고 좋아요,2022-02-10T01:42:00.493+0000,5
125,3368108559,늘 먹고있는 제품입니다 X는 원래먹던것보다 덜단것같네요 더 좋습니다,2022-02-15T10:14:43.227+0000,5
126,3362282529,두번째 주문 믿고 먹는 락토핏 대변이 술술 ,2022-02-08T04:35:46.546+0000,5
127,3374297059,맛이 너무 좋은데 효과도 좋아서 속이 참 편안하네요 꾸준히 챙겨먹기 딱 좋고 안먹은주와 챙겨먹은주의 차이가 딱 나요 항상 잘 챙겨먹습니다,2022-02-23T13:52:14.144+0000,5
128,3368902186,가족들이 추천해줘서 먹고있는데 좋은거같아용,2022-02-16T09:02:50.632+0000,5
129,3365088639,명절에 선물 드리려고 구입했어요 박스포장되어있어서 좋네요,2022-02-11T06:18:23.684+0000,5
130,3357187442,일단 너무맛있어요 간식먹는느낌  맛있어요 그리고 먹기도 편하고  장건강에도 도움되니 여러방면으로좋아요 요세 식단을 가져가는 중이라 장활동의 변비가좀  생겨서 사서 먹어보려구요  ,2022-01-29T10:31:43.731+0000,5
131,3367254523,와우 빠른배송 다시 한번 감사드리면서 믿고 먹는 유산균입니다 감사합니다,2022-02-14T06:34:37.437+0000,5
132,3355119973,월요일에 주문했었는데 이틀만에 왔어요 선물용으로 좋은것같아용 감사합니다,2022-01-26T07:09:01.916+0000,5
133,3371245733,아침이 편안합니다 아주 좋아요,2022-02-19T08:25:38.324+0000,5
134,3371697407,배송도 빠르고 잘 산 것 같아요 ,2022-02-20T03:29:14.352+0000,5
135,3367905796,늘 먹는제품 아이도 좋아해요,2022-02-15T06:22:21.112+0000,5
136,3364301340,꾸준히 먹고 있어서 재구매 합니다 맛도 좋아서 먹기 편해요,2022-02-10T08:29:30.968+0000,5
137,3372095059,장이 튼튼해진것같아요,2022-02-20T16:39:10.525+0000,5
138,3353840482,빠른배송 늘 먹어요유통기한 넉넉,2022-01-24T11:21:53.581+0000,5
139,3370658515,첫째 아이는 이 유산균만 고집합니다,2022-02-18T11:36:04.298+0000,5
140,3368680936,선물용으로 구매햇어요 좋아요,2022-02-16T04:47:46.448+0000,5
141,3355166595,설명절 앞인데도 배송 빨라요 전에도 시켜서 먹어봤어요 아들이 요새 취업준비하는데 시험보고 면접보고 하면 긴장해서 장이 안좋아집니다 그래서 장을 좀 안정시키고 싶어서 주문했어요 저도 같이 먹고있네요 가격도 좋고 맛도 좋아서 매우 만족합니다,2022-01-26T08:10:07.414+0000,5
142,3358979449,배송 빨랐어요  유통기한도 넉넉해서 좋네요 처음 복용하는거라 효과가 있었음 좋겠다는 기대를 해요,2022-02-03T13:35:26.727+0000,4
143,3373045594,배송빠르고 좋아요,2022-02-22T05:32:47.993+0000,5
144,3365933834,항상 구매하는 유산균이예요 효과 좋습니다,2022-02-12T07:41:53.281+0000,4
145,3368815773,제몸에 잘맞아서 계속 구매하는 제품이예요 ,2022-02-16T07:26:11.493+0000,5
146,3354341896,일 결제 일 배송완료라고 했지만  배송에 문제가 찾고 찾다가 도저히 못찾겠다고 보상 해주신다고 하셔서 일 저녁에 새로 추가구매했는데  어떻게 찾게되서 일 오늘 드디어 받았네요 추가 구매한거 이미 발송되서 취소는 못하고 그냥 쟁여놓고 먹어야 겠네요,2022-01-25T07:03:46.083+0000,4
147,3371334551,재구매입니다 아주좋아요,2022-02-19T10:52:28.541+0000,5
148,3370382432,온가족 함께 먹을려고 주문했어요,2022-02-18T05:27:48.969+0000,5
149,3366921396,택배파업 때문에 배송이 아주아주 오래 걸렸지만 결국 받았습니다,2022-02-13T23:18:10.242+0000,5
150,3367210651,꾸준하게 먹고 있어요  가격대비 괜찮아요,2022-02-14T05:26:11.974+0000,5
151,3371056544,늘먹던거라 재구매했습니다,2022-02-19T04:05:09.488+0000,5
152,3367989827,선물용으로 좋아요 받으신분이 좋다고 연락오셨네요,2022-02-15T08:00:22.481+0000,5
153,3358599524,배송엄청 빨라요 필요할때 시켰는데 이렇게 빨리오니 바로 먹을수 있어서 좋네요 가격도 괜찮구오 자주 시킬게요,2022-02-03T01:14:43.582+0000,5
154,3368465271,어머니의 장건강을 위해서 오랜만에 효도 했습니다 많이 팔린제품 답게 제품의 완성도도 있었고 맛도 있다고 하셔서 잘 드시고 계십니다 특가이벤트등이 있으면 종종 선물로 보내드리고 싶네요 좋은제품 감사합니다,2022-02-15T23:24:40.769+0000,5
155,3362863453,저렴할 때 샀는데 오늘도 먹었어요 효과는 모르겠지만 맛도 괜찮고 좋아요,2022-02-08T14:26:25.480+0000,5
156,3369481214,엄마 선물로 사드렸는데 좋아하세요,2022-02-17T04:01:04.869+0000,5
157,3368080062,종근당건강 락토핏 생유산균 골드 잘 먹겠습니다,2022-02-15T09:43:54.452+0000,5
158,3370560495,부모님 선물로 드릴려고 샀습니다,2022-02-18T09:12:35.981+0000,5
159,3370691952,맛도 괜찮고 잘산것 같아모,2022-02-18T12:25:47.885+0000,5
160,3373886897,혼자 먹다가 가족이랑 같이 먹으려고 세트로 사봤어요 유산균 많이 먹어봤는데 이게 제일 효과가 좋은 것 같아요,2022-02-23T05:52:32.541+0000,5
161,3372378471,항상 잘 먹고 있습니다 ,2022-02-21T04:44:13.024+0000,5
162,3370457229,유통기한이 넉넉합니다 좋아요,2022-02-18T06:58:51.862+0000,5
163,3359793226,챙겨서 먹으려고 구매했어요 종근당이야 믿고 먹는거라 색만 바꿔서 구매했어요  좋은제품 감사합니다,2022-02-04T18:12:00.101+0000,5
164,3369987431,늘 먹고 있어요 추가 구매 합니다,2022-02-17T14:53:04.912+0000,5
165,3361028408,통들어있고 먹던거라 계속주문해서 먹어요 변비없이저한테는 잘 맞는거같아요,2022-02-06T11:27:25.187+0000,4
166,3369411475,작년에 주문해서 먹어보다가 유산균은 한번씩 바꿔줘야 한다고 해서 다른거 먹다가 다시 락토핏으로 주문해봤어요새롭게 바뀌었다고 해서 주문해봤는데 확실히 더 좋아진거 같긴해요화장실에 잘거고있어요,2022-02-17T02:24:42.424+0000,5
167,3366788386,원래먹던거엿는데 라이브로 할인하길래 바로샀습니당,2022-02-13T13:17:37.184+0000,5
168,3373459153,재구매했어요 좋아요,2022-02-22T13:17:26.853+0000,5
169,3366658599,배변활동에 효과 좋아서 안먹던 자녀들도 먹고있어요,2022-02-13T09:42:36.052+0000,5
170,3344147703,사실 외부박스까지는 필요 없는데 좀 과포장이 아닌가 싶어요 동그란 통 안에도 비닐 포장이 또 있어서 쓰레기가 너무 많이 나옵니다 포장이 잘 온건 좋은데 과포장은 지양하면 좋겠습니다  일단 맛이 괜찮아서 먹기 좋습니다 약간 포도향 같은게 나요 입에서 잘 녹아서 잔여물이 남은 느낌도 거의 안납니다  다른 곳 보다 약간 비싸지만 공홈이라 믿을 수 있다는 것도 좋네요 아직 한 번 먹어서 효과까지는 모르겠습니다 잘 맞았으면 좋겠네요,2022-01-11T09:55:20.089+0000,4
171,3370686255,가족모두 잘먹고 있습니다,2022-02-18T12:16:59.129+0000,5
172,3370685307,가족모두 잘먹고 있습니다,2022-02-18T12:15:30.616+0000,5
173,3358753357,포장상태가 딱 들고다니기도 좋고 선물하기 좋은 상태라 완전 만족했어요 맛도 새콤고소하다고 좋아하시네요,2022-02-03T06:23:50.330+0000,5
174,3371316885,늘 먹던거라 좋습니다,2022-02-19T10:21:26.934+0000,4
175,3362107858,먹던거라서 선물하려고 시켰어요 낱개 구매가 훨싸긴하네요,2022-02-08T01:33:27.756+0000,4
176,3370335140,부모님이 자주 챙겨먹습니다 ,2022-02-18T04:32:35.276+0000,5
177,3367291237,양도 적당하고 맛도좋고해서 꾸준히먹고있어요,2022-02-14T07:35:05.606+0000,5
178,3361682910,저렴하게 잘 구매 했어요 먹던 제품이라 좋아요 구성도 좋고 잘 먹을거 같아요,2022-02-07T08:15:24.556+0000,5
179,3369602224,유산균 꾸준히 먹는 제품이에용,2022-02-17T06:30:47.387+0000,5
180,3365952260,꾸준히 먹고 있어요 기분탓인지 모르겠지만 장이 편해진것 같아요,2022-02-12T08:05:27.171+0000,5
181,3356734756,어른들께 명절 선물로 준비했습니다 배송 하루늦어져서걱정했네요 문제없이 잘받았어요,2022-01-28T11:38:27.139+0000,5
182,3368672368,떨어지지 않게 늘 주문하고 있습니다,2022-02-16T04:36:47.894+0000,5
183,3363261305,선물용으로 구입했어요 배송과 포장 빠릅니다,2022-02-09T05:34:55.008+0000,5
184,3364770224,냉장고에 넣어두고 두고두고 먹고있어요 항상 쟁여두고 먹는 유산균이에여 ,2022-02-11T01:00:39.273+0000,5
185,3360919464,세트에 개인데 사진만 개 찍었어요 가족들과 잘 먹고 있습니다맛이 좋아요,2022-02-06T08:09:08.961+0000,5
186,3355169126,사기당한 느낌입니다 일단 둥근통 하나개봉햏는데 개씩 들어있어야할스틱이 두개나 개만 들어있더라구요 나머지두통도 먹을때확인하겠지만 종근당 의 얄팍한 상술에엄청실망입니다,2022-01-26T08:13:14.730+0000,1
187,3360720740,유산균으로 먹기 가장 무난하고 좋아서 부모님께 사드렸어요 좋아하시네요,2022-02-06T02:20:28.836+0000,5
188,3368880300,늘 먹는제품인데 여전히 좋아요,2022-02-16T08:37:31.778+0000,5
189,3367752585,매번먹습니다 온라인으로사니 좋네요,2022-02-15T02:57:58.804+0000,5
190,3370654842,우리집 유산균 조아요,2022-02-18T11:31:07.034+0000,5
191,3371005612,국민 유산균 좋아요,2022-02-19T03:01:10.065+0000,5
192,3368114378,포장깔끔하고 배송 빨라서 좋았어요,2022-02-15T10:20:46.877+0000,4
193,3359227988,늘먹는제품이에요 싸게잘샀어요 잘먹고있어요,2022-02-04T04:54:09.284+0000,5
194,3370731627,감사합니다 수고하세요,2022-02-18T13:26:09.594+0000,5
195,3359807940,저희식구 항상 쟁여놓고먹는제품입니당 행사해서 저렴히 잘샀어요 감사합니다,2022-02-04T21:36:09.905+0000,5
196,3367112330,잘 먹고 있어요 너무 좋아요,2022-02-14T03:15:30.577+0000,5
197,3365558885,꾸준히 먹었더니 확실히 속도편해지고 화장실도 잘 가게되네요,2022-02-11T23:54:08.330+0000,5
198,3369479766,잘 먹고있어요 감사합니다,2022-02-17T03:59:08.520+0000,5
199,3360868628,선물을했는데 배송이 빨라서 좋았어요 유통기한도 년 좀 넘게 남았어요,2022-02-06T06:38:40.393+0000,4
